name,model_predict,avg_prob,index
rest flor jeronimos,餐飲,0.8038874,667786
rest hua ta li,餐飲,0.8288517,664082
rest jan borluut,加油,0.8018451,677823
rest la docena roma,加油,0.61951035,691003
rest la pasiva,餐飲,0.79175764,697930
rest nicksan,餐飲,0.8135468,690966
rest pilgrim,其他,0.4608531,657434
rest sospiro,餐飲,0.8212583,696435
rest sun fa misione,餐飲,0.8009506,654579
rest terreiro,餐飲,0.82219577,673710
rest y taberna buca,餐飲,0.7919356,698297
rest. au pied de co,餐飲,0.8148349,654030
rest. de sichuan,超商超市量販,0.659748,692371
rest. emmentaler sc,加油,0.6399703,676133
rest. galionen,交通汽修,0.30936697,676910
rest. my way,餐飲,0.2845023,680701
rest. pescaderia se,加油,0.82228136,688693
rest. schwrzsee,加油,0.55706173,682967
rest.ralph s,交通汽修,0.49169663,682822
rest.robson height,生活繳費,0.43681803,695298
restau lao viet,超商超市量販,0.52592665,657104
restaur philip,餐飲,0.6507685,699295
restaurace lazebna,加油,0.61628854,699683
restaurace park poh,運動/休閒娛樂,0.5729729,666546
restaurace rodem,百貨,0.2691255,689572
restaurace stoleti,餐飲,0.7548797,667885
restauracja sphinx,加油,0.6811247,651272
restauracja u szw,加油,0.83067334,678851
restaurant 2254 tap,加油,0.5732405,649949
restaurant aduma,餐飲,0.60756797,695076
restaurant amadeus,餐飲,0.63654304,681745
restaurant au parme,餐飲,0.8132268,697677
restaurant avenir,餐飲,0.8157057,648961
restaurant baiyun,醫療保健/美容,0.55791813,651599
restaurant bar very,餐飲,0.7446372,674470
restaurant boccalin,餐飲,0.6820444,670624
restaurant boka,餐飲,0.81998974,679199
restaurant brigi,旅遊,0.7047254,661330
restaurant chez kob,一般購物,0.546261,655208
restaurant commerce,飯店住宿,0.5945194,680870
restaurant dubbel,餐飲,0.8208275,698271
restaurant eku inn,醫療保健/美容,0.6130494,691086
restaurant el cercl,超商超市量販,0.6257681,662368
restaurant el pedro,餐飲,0.8050689,688463
restaurant els pesc,餐飲,0.81315213,699865
restaurant falknis,加油,0.7381217,662691
restaurant foiegwa,餐飲,0.72036266,681857
restaurant fundacio,餐飲,0.8248232,671645
restaurant fuugetsu,一般購物,0.7563774,649677
restaurant garn,百貨,0.7157564,693350
restaurant gypsera,餐飲,0.62833023,654936
restaurant hananoen,餐飲,0.82180077,692409
restaurant heidi ai,一般購物,0.7062488,699587
restaurant ikoo,餐飲,0.82105774,653053
restaurant india ro,醫療保健/美容,0.4222329,654767
restaurant johannit,超商超市量販,0.78856844,698446
restaurant kamoi,餐飲,0.79619694,666364
restaurant la piazz,餐飲,0.8157543,650779
restaurant lamaccot,餐飲,0.81853193,691156
restaurant le chale,餐飲,0.818282,677120
restaurant le d zal,餐飲,0.455878,669995
restaurant moenterg,餐飲,0.82808983,686576
restaurant momoya,餐飲,0.77454776,691771
restaurant mullerbe,餐飲,0.4926496,671224
restaurant noro,餐飲,0.8189655,670595
restaurant od on,餐飲,0.8118686,667245
restaurant oliv,餐飲,0.67977077,651674
restaurant onnoji,餐飲,0.7964174,668834
restaurant perouges,超商超市量販,0.39143354,656742
restaurant prativo,餐飲,0.8146707,691031
restaurant sammi,餐飲,0.8192112,674372
restaurant sanguria,餐飲,0.7381518,662664
restaurant seoul,餐飲,0.8212783,662068
restaurant sierre-a,餐飲,0.8236809,672016
restaurant sizzles,超商超市量販,0.30535403,677295
restaurant skindbuk,加油,0.84036976,652654
restaurant takaya,醫療保健/美容,0.5860322,698557
restaurant thao,餐飲,0.5559866,676568
restaurant turonda,教育學費,0.26725265,697769
restaurant weisses,餐飲,0.5896084,666517
restaurant yoro,餐飲,0.79419327,683241
restaurant you kee,餐飲,0.83466536,685155
restaurant yukawa a,餐飲,0.67052114,674570
restaurante abadia,超商超市量販,0.28662628,695199
restaurante aderezo,餐飲,0.6345229,665138
restaurante alto de,餐飲,0.8242543,668008
restaurante argente,餐飲,0.8279476,684001
restaurante asiatic,餐飲,0.8140752,651943
restaurante calixto,百貨,0.81390405,672247
restaurante chai ho,超商超市量販,0.61279476,665257
restaurante china m,餐飲,0.8219262,651632
restaurante chino j,加油,0.36851725,693124
restaurante el baro,餐飲,0.7917752,681006
restaurante el bota,餐飲,0.8047961,662110
restaurante el mund,餐飲,0.8122939,686936
restaurante el rapi,餐飲,0.75050545,655614
restaurante juan an,餐飲,0.812574,699899
restaurante kyungky,百貨,0.81373227,684561
restaurante la bola,餐飲,0.3999421,654553
restaurante los and,餐飲,0.823794,686667
restaurante los bel,飯店住宿,0.77833474,653191
restaurante m wok,旅遊,0.6297328,670555
restaurante ming,餐飲,0.82333565,680833
restaurante muro,餐飲,0.72117525,697671
restaurante s tiago,餐飲,0.5686224,677579
restaurante sakura,百貨,0.7915178,658168
restaurante sofitel,餐飲,0.818058,664571
restaurante su,餐飲,0.82487833,699597
restaurante submari,餐飲,0.6337425,675881
restaurante tres de,加油,0.82030153,687393
restaurante zheng b,餐飲,0.8147938,680266
restaurantes deleva,餐飲,0.5010904,668892
restbd.com,網購,0.71147496,658893
resthouse shop,百貨,0.69651824,684851
restoran foh san sb,餐飲,0.7960499,662204
restoran hokkaido,餐飲,0.82083094,655667
restoran leonis,加油,0.842453,674704
restoran saksaul,餐飲,0.80463105,675771
resutoran kyutei,醫療保健/美容,0.5143744,675395
resutoran purateivo,加油,0.78485924,683502
ret ns servicecente,生活繳費,0.6300959,653335
retail group spa na,一般購物,0.4588934,670838
retail prodigy nz p,網購,0.65580004,668258
retro ehf,教育學費,0.44325995,671447
retro museum yasuga,教育學費,0.43059704,667294
retrofit,教育學費,0.566383,684509
retsugi,醫療保健/美容,0.33068636,669420
return 2 health lim,數位影音串流,0.798265,682911
reuben s deli and s,餐飲,0.81938076,661780
reusell,醫療保健/美容,0.32137996,681455
rev bistro,超商超市量販,0.6091795,692907
rev mateusz marek p,超商超市量販,0.48691395,665919
revalia,網購,0.4438852,677921
revel coffee stu,外送平台,0.4788463,689645
revfve.com,超商超市量販,0.30348548,689570
revi,數位影音串流,0.5386787,663315
revisioneff,加油,0.58686095,653313
revivo wellness r,飯店住宿,0.53530914,679568
revo 2,一般購物,0.71597844,656340
revolucion de cuba,加油,0.7876395,681401
revolut**0197,其他,0.65277916,687171
revolut**8037,其他,0.81318873,685486
revolut*4734,其他,0.8076978,698928
revpaym*ameba,超商超市量販,0.46654105,674756
revpaym*ipao,飯店住宿,0.25696212,659056
revpaym*urban 68,加油,0.77866113,655062
rewe florian gerke,一般購物,0.55497205,655864
rewe frankfurt/nor,其他,0.47239107,696859
rewe guentner ohg,加油,0.74317074,685635
rewe hamburg/hohel,加油,0.7204263,695925
rewe heidelberg/we,加油,0.76714224,692035
rewe korbinian roe,旅遊,0.37715083,699672
rewe kornwestheim,加油,0.6874205,671504
rewe kt darmstadt,加油,0.5823775,698316
rewe michael reinar,餐飲,0.5173183,648777
rewe roettcher ohg,加油,0.5309725,653543
rewe-markt mueller,加油,0.7932953,669768
reworkd.ai,網購,0.79134595,698504
rex hotel (toronto,飯店住宿,0.71150064,679072
rex nakameguro air,交通汽修,0.81365746,684108
reyfuf.com,一般購物,0.68708897,648839
reykjavik rost bist,餐飲,0.8194343,679201
rfcvrs.com,生活繳費,0.6183502,670686
rfetve.com,加油,0.7565342,688913
rfspgf7452,3C,0.3297387,655042
rf修仙匠人ri,加油,0.25735906,666843
rgngvent.com,加油,0.77172095,692354
rh *gioiacombo.it,加油,0.82366085,683701
rh *lanmiracle.com,餐飲,0.7320274,663667
rh *spermark.com,生活繳費,0.53766894,663610
rh*idolpanion.com,教育學費,0.7697249,697176
rhg affi,保險,0.7605592,682973
rhg milano centrale,飯店住宿,0.79973835,692902
rhstyf.com,網購,0.7188355,690566
ri ri baking,餐飲,0.81039196,663586
ri the b,一般購物,0.5206534,648346
ria 111047 hn tdhun,醫療保健/美容,0.6417838,692518
riberute,超商超市量販,0.33964986,662442
ribing&home,數位影音串流,0.7031989,691068
ribontsuhan,餐飲,0.2645641,677834
riccol korea,加油,0.62868816,655967
rice and noodle rob,其他,0.6033767,691748
rice bowl factory,超商超市量販,0.37292773,663596
rice rice madeun ch,餐飲,0.51856035,681924
rice village townho,餐飲,0.6047793,652397
rice wine shop,餐飲,0.8200788,680933
riceboi,餐飲,0.40885708,682343
ricestring noodle s,網購,0.51062435,689219
rice早餐,餐飲,0.7496755,648239
rich sport(ct-worid,教育學費,0.48219743,684923
richail sb,加油,0.6849466,666357
richard s hair worl,一般購物,0.55713236,690544
richelieu,3C,0.4722449,683779
richemant commer,加油,0.5022442,687765
riches internationa,醫療保健/美容,0.4441074,696745
richmonde hotel ilo,飯店住宿,0.8658348,666902
rick s restaurant,加油,0.42974728,651858
ricotta et parmesan,餐飲,0.8167524,665673
riders stand kurash,餐飲,0.65986395,676551
riders stand niigat,旅遊,0.37005568,653566
ridersstandmatsubar,交通汽修,0.708071,690063
ridgewood,超商超市量販,0.6389053,658283
riga main shop-10,超商超市量販,0.48867324,668727
rigattiere,加油,0.7640467,684365
rightangled ltd,一般購物,0.758514,675682
rigoletto oceanclub,百貨,0.72650415,665301
rihga royal hotel r,飯店住宿,0.87790835,648439
riho里和家居,家居修繕,0.7485791,664902
rikka air,一般購物,0.5956046,672835
rikyu sanmoruichiba,餐飲,0.815648,654551
rimi sm galerija ce,餐飲,0.61793405,679952
rimu,數位影音串流,0.6783042,689707
rimu kengunten,交通汽修,0.39166188,699929
rin tamatsukurihont,超商超市量販,0.49665785,698388
ring multicam yearl,超商超市量販,0.31176606,672486
ringer hut nishishi,餐飲,0.8210386,699968
ringerhut puremiamu,餐飲,0.36561525,678639
rinrin,教育學費,0.4842113,657847
riocastuttgartposto,餐飲,0.7492572,660248
rione 24 srl,一般購物,0.38090268,687153
riot* aa30cjp4sbrb,其他,0.73633504,657553
riot* ae23z5unb7pd,餐飲,0.8066378,673667
riot* an3f1mlnuu8e,一般購物,0.5203712,651812
riot* an3j3wwwaws9,醫療保健/美容,0.55368966,651490
riot* ll2bb44tcwpw,數位影音串流,0.7831449,685656
riot* ll2vlq6fs1g1,其他,0.62884486,685687
riot* ll3d8332ma59,數位影音串流,0.6564756,665953
riot* ll3jwshq6eb7,數位影音串流,0.78745943,673346
riot* ll3n3dw95rkz,數位影音串流,0.761848,665954
riot* ll3va1daq388,數位影音串流,0.5320335,665519
riot* ll3w2cwwucw4,數位影音串流,0.7490508,665913
riot* ln23v00r276x,數位影音串流,0.44297406,665921
riot* ln2he6hvs4gc,數位影音串流,0.5930197,673222
riot* ln2r1nytke66,數位影音串流,0.80018365,673070
riot* ln3cu781tste,數位影音串流,0.73633504,654049
riot* lo32sv3mwld0,餐飲,0.8096012,678909
riot* lo3nadlf9vq3,數位影音串流,0.5868104,679369
riot* ls2wbj6er7l5,數位影音串流,0.7185853,699780
rip curl pl h/town,一般購物,0.63910854,693140
rip curl-central f,其他,0.81197816,688046
rip curl-porto de p,一般購物,0.61099815,699930
ririrena,一般購物,0.7619832,664987
risecommunication,生活繳費,0.8066843,668695
risis nog ticketi,其他,0.6692314,660080
riso e latte srl,加油,0.7229595,679409
rist pizz i quattro,餐飲,0.8238,699131
rist pontile oresti,加油,0.67058253,680336
rist.coreano,餐飲,0.82206047,677360
ristorante 20.21 sr,餐飲,0.81762606,671407
ristorante acqua e,超商超市量販,0.46631813,664864
ristorante al leon,百貨,0.66719174,698520
ristorante al sarac,餐飲,0.8403967,690307
ristorante al teatr,餐飲,0.82019466,686044
ristorante caribe,餐飲,0.5805111,648644
ristorante chilli c,餐飲,0.7460209,680173
ristorante hong li,餐飲,0.6375803,684521
ristorante isola di,加油,0.74306405,668059
ristorante italiano,餐飲,0.8217745,687263
ristorante la forna,餐飲,0.8228603,663485
ristorante la repub,餐飲,0.6626306,677683
ristorante la scala,一般購物,0.5844782,655330
ristorante la spada,餐飲,0.66643155,655454
ristorante leon d o,交通汽修,0.443017,663479
ristorante longano,超商超市量販,0.39805475,663442
ristorante magno,加油,0.81729436,660833
ristorante monte ve,醫療保健/美容,0.5449902,670708
ristorante osaka,餐飲,0.82059,677817
ristorante papa fr,餐飲,0.72759724,690107
ristorante rafaello,餐飲,0.78152597,671635
ristorante s. maria,超商超市量販,0.535596,653930
ristorante toto,餐飲,0.81033945,678197
ristorante umiria,一般購物,0.37808552,670569
ristorante wong s,餐飲,0.8269758,697482
ristorante xi an sn,超商超市量販,0.45778456,692154
ristorante xu garde,加油,0.665904,658872
ristorantino lubero,餐飲,0.82979643,651025
ristorarte,餐飲,0.5998466,666378
ristorazione italia,餐飲,0.66646963,691175
rit-global village,超商超市量販,0.54063517,654521
ritasuzy,家居修繕,0.70194155,680088
ritasyokudo air,一般購物,0.4008484,676137
rite aid 00407,超商超市量販,0.51983774,690516
rite aid 05179,交通汽修,0.32519388,696754
rite aid 05456,醫療保健/美容,0.7143556,677137
rite aid 05606,超商超市量販,0.55798537,657875
rite aid 06048,超商超市量販,0.6573322,658263
rite aid 06717,教育學費,0.37136388,661818
riteultempo design,一般購物,0.7911374,654742
ritohyakkaten,超商超市量販,0.71253085,698862
ritrovare coff,餐飲,0.81848973,671003
ritsurinkoen boardi,餐飲,0.47927618,657766
rittenhouse co,餐飲,0.82428455,657970
rituals battersea,一般購物,0.5356602,680827
rituals oc n.smicho,醫療保健/美容,0.48334482,653132
rituals serravalle,超商超市量販,0.51664037,663948
rituals-kk imago,超商超市量販,0.6313451,664024
rituals-mid valley,餐飲,0.46934664,668185
riu chardonnay gdl,加油,0.5041847,668779
riu p espana-ticket,餐飲,0.5446001,657702
riu paris,加油,0.80513084,683592
riva,醫療保健/美容,0.49772963,662115
riva store,其他,0.47784066,659250
river island,一般購物,0.7261774,682922
river roast,餐飲,0.824342,686004
river up,超商超市量販,0.57060355,699436
riverdale golf&coun,運動/休閒娛樂,0.78192085,662415
riverherb.com,一般購物,0.74021566,654930
riverside house hot,網購,0.7492739,684192
riverside majestic,飯店住宿,0.5518671,655279
riverway golf 4,運動/休閒娛樂,0.68022484,652181
riyokankurashiki,交通汽修,0.4581584,669332
rizid,餐飲,0.5639565,684310
riznica splitske ka,一般購物,0.7735734,658419
rj dowding ltd,一般購物,0.5053541,667817
rjcar(兆舜有限公司)台灣pay,其他,0.6873729,667576
rjcar汽車美容精品,交通汽修,0.5457351,666462
rjstore,一般購物,0.6296961,672167
rlddnlng.com,其他,0.82401645,688067
rmal wagamama dubai,餐飲,0.7276676,695360
rmcf-charlotte nc-c,百貨,0.7247256,696100
rmf langkawi advent,旅遊,0.73521173,691344
rmksngls.com,教育學費,0.62644476,682728
rmngp orangerie,加油,0.5740215,663299
rnr sop pty ltd,一般購物,0.3635209,687477
roadhouse fidenza,餐飲,0.676067,695113
roarjlee,一般購物,0.6997151,666865
roasted sip sdn bhd,一般購物,0.7955247,697250
roasting masters,餐飲,0.8107521,696511
rob s nf 7076,一般購物,0.56725496,659880
rob supermarket xev,其他,0.75057596,669532
robata zenya sinume,餐飲,0.7442145,648401
robatadokoro issin,超商超市量販,0.67468375,683206
robatajyaya hatago,餐飲,0.8242709,680620
robatashoya,餐飲,0.8176617,654904
robataya sb-1 utama,一般購物,0.6109373,654543
robatazenyashinume,交通汽修,0.5538313,692309
robert dyas tottenh,一般購物,0.59562254,672439
roberto verino outl,一般購物,0.50321424,687364
robin may,其他,0.30242094,651081
robinhut sinchonjeo,外送平台,0.7968845,671936
robinson-prachinbur,教育學費,0.3333508,658591
robinsons ds taclob,超商超市量販,0.4538495,680785
roc*la boheme,旅遊,0.3515245,667665
roc31747esso1,一般購物,0.7019646,697597
rocca carioca,餐飲,0.81684417,652472
roche brothers 122,餐飲,0.7351773,695503
rock island cafe,餐飲,0.53473794,651024
rock road seafood r,餐飲,0.6736397,680528
rock&amp,一般購物,0.7037053,680580
rocketmarketingnow,網購,0.31566685,672112
rockfish tp,網購,0.51664424,681825
rocking baby stu,3C,0.3122388,689422
rockville photo spe,一般購物,0.591456,696104
rocky goryou,一般購物,0.6736788,657504
rocky mtn gift shop,一般購物,0.7360682,674337
rockys catering pl,超商超市量販,0.6071275,667955
roda al bustan hote,飯店住宿,0.8492532,672572
rodajei,加油,0.814629,668492
rodeoboy,超商超市量販,0.49536145,688527
rodizio grill fort,餐飲,0.81227577,694774
roebe ginzachiyo,其他,0.3651325,685078
roezemoes,旅遊,0.46161258,664780
rofu kinderland gmb,醫療保健/美容,0.5156763,696824
rogers 5752,3C,0.42906955,690574
rogers aberdeen,生活繳費,0.6458128,693944
rohan ambleside,旅遊,0.7590538,682218
rohan collection,其他,0.25043607,679985
rohit khandelwal,數位影音串流,0.4865927,649977
roi beau,其他,0.6321266,690223
roissy25516paul3,交通汽修,0.76257575,677145
roister,餐飲,0.58725095,660612
roki camp sportin,一般購物,0.7222724,661199
rokkatei showatown,餐飲,0.80634975,683199
roku air,數位影音串流,0.7586811,666046
rokumeicoffeeco,餐飲,0.8139274,686020
rokunomiya air,交通汽修,0.81421983,693283
rollertown,旅遊,0.6787347,658234
rolling pasta dongs,餐飲,0.6821747,692749
rolling pasta sin,餐飲,0.6941668,676761
romanki,加油,0.7669646,664292
romano s macaroni g,餐飲,0.8211049,672701
romano s restaurant,餐飲,0.8351742,684785
romano's macaroni g,運動/休閒娛樂,0.4294373,655688
rome meile house,飯店住宿,0.7689169,665151
romeo,飯店住宿,0.4926203,699010
romeo's barber,醫療保健/美容,0.26194274,664186
romhun.com,百貨,0.31349605,673144
romi julri,運動/休閒娛樂,0.53859395,687755
ron7 tech,數位影音串流,0.6605105,684550
rona hc 61240 sth,百貨,0.3008041,695502
rona hc 61270 edmo,加油,0.7321192,669893
rondando souvenirs,超商超市量販,0.61869144,656715
rong,加油,0.4845354,682060
